
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T02695
To: KEGG GENES
Hits: 10123 from 1 database
ID                   Definition
mis:MICPUN_56126     RN3.1; ribonuclease; K11145 ribonuclease III family protein [EC:3.1.26.-] 
mis:MICPUN_56128     hypothetical protein 
mis:MICPUN_56130     hypothetical protein 
mis:MICPUN_56131     hypothetical protein 
mis:MICPUN_56135     hypothetical protein 
mis:MICPUN_56138     hypothetical protein; K03262 translation initiation factor 5 
mis:MICPUN_56139     dephospho-coa kinase; K00859 dephospho-CoA kinase [EC:2.7.1.24] 
mis:MICPUN_56140     hypothetical protein 
mis:MICPUN_56142     hypothetical protein 
mis:MICPUN_56143     SNF2 super family; K11647 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin s 
mis:MICPUN_56144     hypothetical protein; K12882 nuclear cap-binding protein subunit 1 
mis:MICPUN_56148     hypothetical protein 
mis:MICPUN_56151     hypothetical protein 
mis:MICPUN_56154     hypothetical protein 
mis:MICPUN_56155     hypothetical protein 
mis:MICPUN_56158     hypothetical protein; K01166 ribonuclease T2 [EC:3.1.27.1] 
mis:MICPUN_56163     hypothetical protein 
mis:MICPUN_56171     hypothetical protein 
mis:MICPUN_56172     Serine/threonine phosphatase family protein; K14803 protein phosphatase 2C homolog 2/3 [EC:3.1.3.16] 
mis:MICPUN_56174     DNA glycosylase 
mis:MICPUN_56178     hypothetical protein 
mis:MICPUN_56179     hypothetical protein 
mis:MICPUN_56183     hypothetical protein 
mis:MICPUN_56187     hypothetical protein 
mis:MICPUN_56188     hypothetical protein; K00142 acyl-CoA synthetase [EC:6.2.1.-] 
mis:MICPUN_56194     hypothetical protein 
mis:MICPUN_56198     hypothetical protein 
mis:MICPUN_56200     H+-or Na+-translocating F-type, V-type and A-type ATPase superfamily; K02135 F-type H+-transporting  
mis:MICPUN_56201     glycosyltransferase family 4 protein 
mis:MICPUN_56202     dead box helicase; K10896 fanconi anemia group M protein 
mis:MICPUN_56203     hypothetical protein 
mis:MICPUN_56205     hypothetical protein 
mis:MICPUN_56207     hypothetical protein 
mis:MICPUN_56209     hypothetical protein 
mis:MICPUN_56210     hypothetical protein 
mis:MICPUN_56212     hypothetical protein 
mis:MICPUN_56213     hypothetical protein 
mis:MICPUN_56217     hypothetical protein; K16572 gamma-tubulin complex component 5 
mis:MICPUN_56218     hypothetical protein 
mis:MICPUN_56220     hypothetical protein 
mis:MICPUN_56221     hypothetical protein 
mis:MICPUN_56223     hypothetical protein 
mis:MICPUN_56224     hypothetical protein 
mis:MICPUN_56230     hypothetical protein 
mis:MICPUN_56232     hypothetical protein 
mis:MICPUN_56236     hypothetical protein 
mis:MICPUN_56240     hypothetical protein 
mis:MICPUN_56242     hypothetical protein 
mis:MICPUN_56245     UBIE; Ubiquinone/menaquinone biosynthesis methyltransferase, bacterial-like protein 
mis:MICPUN_56246     hypothetical protein 
mis:MICPUN_56249     JmjN/JmjC protein; K15601 lysine-specific demethylase 3 [EC:1.14.11.-] 
mis:MICPUN_56251     hypothetical protein 
mis:MICPUN_56257     hypothetical protein 
mis:MICPUN_56261     hypothetical protein 
mis:MICPUN_56263     hypothetical protein 
mis:MICPUN_56264     hypothetical protein 
mis:MICPUN_56266     hypothetical protein 
mis:MICPUN_56268     hypothetical protein 
mis:MICPUN_56272     hypothetical protein 
mis:MICPUN_56277     hypothetical protein 
mis:MICPUN_56280     hypothetical protein 
mis:MICPUN_56281     hypothetical protein 
mis:MICPUN_56283     hypothetical protein 
mis:MICPUN_56286     hypothetical protein 
mis:MICPUN_56287     hypothetical protein 
mis:MICPUN_56290     hypothetical protein 
mis:MICPUN_56291     hypothetical protein 
mis:MICPUN_56292     hypothetical protein 
mis:MICPUN_56295     hypothetical protein 
mis:MICPUN_56296     hypothetical protein 
mis:MICPUN_56298     hypothetical protein 
mis:MICPUN_56299     hypothetical protein 
mis:MICPUN_56303     hypothetical protein 
mis:MICPUN_56304     hypothetical protein; K16574 mitotic-spindle organizing protein 2A/2B 
mis:MICPUN_56305     hypothetical protein 
mis:MICPUN_56307     hypothetical protein 
mis:MICPUN_56308     hypothetical protein; K12861 pre-mRNA-splicing factor SPF27 
mis:MICPUN_56309     hypothetical protein 
mis:MICPUN_56310     hypothetical protein; K15323 tRNA-splicing endonuclease subunit Sen34 [EC:3.1.27.9] 
mis:MICPUN_56312     hypothetical protein 
mis:MICPUN_56313     hypothetical protein 
mis:MICPUN_56314     hypothetical protein 
mis:MICPUN_56316     hypothetical protein 
mis:MICPUN_56318     hypothetical protein 
mis:MICPUN_56321     hypothetical protein 
mis:MICPUN_56325     hypothetical protein; K08869 aarF domain-containing kinase 
mis:MICPUN_56326     hypothetical protein 
mis:MICPUN_56329     hypothetical protein 
mis:MICPUN_56330     hypothetical protein 
mis:MICPUN_56331     hypothetical protein 
mis:MICPUN_56342     hypothetical protein 
mis:MICPUN_56343     hypothetical protein 
mis:MICPUN_56345     hypothetical protein 
mis:MICPUN_56347     gif-like protein 
mis:MICPUN_56348     nit2-like protein 1 
mis:MICPUN_56349     protein arginine methyltransferase; K11438 protein arginine N-methyltransferase 7 [EC:2.1.1.-] 
mis:MICPUN_56350     hypothetical protein; K01814 phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase 
mis:MICPUN_56352     hypothetical protein 
mis:MICPUN_56354     hypothetical protein; K05283 phosphatidylinositol glycan, class W [EC:2.3.-.-] 
mis:MICPUN_56362     kinesin like protein 
mis:MICPUN_56364     hypothetical protein 
mis:MICPUN_56365     hypothetical protein; K03869 cullin 3 
mis:MICPUN_56366     hypothetical protein 
mis:MICPUN_56367     hypothetical protein 
mis:MICPUN_56368     hypothetical protein 
mis:MICPUN_56371     hypothetical protein 
mis:MICPUN_56372     hypothetical protein 
mis:MICPUN_56375     DUF2008-containing protein; K15360 centromere protein X 
mis:MICPUN_56377     hypothetical protein 
mis:MICPUN_56379     axoneme central apparatus protein-like protein 
mis:MICPUN_56380     TOC64-2; chloroplast envelope protein translocase family; K04460 serine/threonine-protein phosphatas 
mis:MICPUN_56384     hypothetical protein 
mis:MICPUN_56386     hypothetical protein 
mis:MICPUN_56387     hypothetical protein 
mis:MICPUN_56389     hypothetical protein 
mis:MICPUN_56390     hypothetical protein 
mis:MICPUN_56393     hypothetical protein 
mis:MICPUN_56394     hypothetical protein 
mis:MICPUN_56395     hypothetical protein 
mis:MICPUN_56398     TIC55-1; chloroplast envelope protein translocase family 
mis:MICPUN_56399     hypothetical protein 
mis:MICPUN_56401     hypothetical protein 
mis:MICPUN_56403     hypothetical protein 
mis:MICPUN_56410     hypothetical protein 
mis:MICPUN_56411     hypothetical protein 
mis:MICPUN_56413     hypothetical protein 
mis:MICPUN_56415     hypothetical protein 
mis:MICPUN_56416     hypothetical protein 
mis:MICPUN_56417     hypothetical protein; K02607 origin recognition complex subunit 5 
mis:MICPUN_56420     hypothetical protein; K00791 tRNA dimethylallyltransferase [EC:2.5.1.75] 
mis:MICPUN_56423     hypothetical protein 
mis:MICPUN_56426     hypothetical protein; K11426 SET and MYND domain-containing protein 
mis:MICPUN_56428     hypothetical protein 
mis:MICPUN_56433     hypothetical protein 
mis:MICPUN_56439     hypothetical protein 
mis:MICPUN_56440     SNF2 super family 
mis:MICPUN_56441     hypothetical protein 
mis:MICPUN_56442     hypothetical protein; K02924 large subunit ribosomal protein L39e 
mis:MICPUN_56444     hypothetical protein 
mis:MICPUN_56445     hypothetical protein 
mis:MICPUN_56448     hypothetical protein 
mis:MICPUN_56450     hypothetical protein 
mis:MICPUN_56453     hypothetical protein 
mis:MICPUN_56454     hypothetical protein 
mis:MICPUN_56455     hypothetical protein 
mis:MICPUN_56456     hypothetical protein 
mis:MICPUN_56462     JmjN/JmjC protein; K11446 histone demethylase JARID1 [EC:1.14.11.-] 
mis:MICPUN_56463     hypothetical protein 
mis:MICPUN_56464     hypothetical protein 
mis:MICPUN_56465     hypothetical protein 
mis:MICPUN_56468     hypothetical protein 
mis:MICPUN_56469     expressed ef-hand domain-containing protein 
mis:MICPUN_56470     hypothetical protein 
mis:MICPUN_56473     hypothetical protein 
mis:MICPUN_56474     hypothetical protein 
mis:MICPUN_56475     BRCT like protein 
mis:MICPUN_56478     hypothetical protein 
mis:MICPUN_56481     hypothetical protein 
mis:MICPUN_56484     Drug/Metabolite transporter superfamily 
mis:MICPUN_56495     hypothetical protein 
mis:MICPUN_56496     hypothetical protein; K10844 DNA excision repair protein ERCC-2 [EC:3.6.4.12] 
mis:MICPUN_56497     dpy-30 like protein; K14965 protein dpy-30 
mis:MICPUN_56498     FBPASE_2; DUF89/Fructose-1,6-bisphosphatase 
mis:MICPUN_56499     hypothetical protein 
mis:MICPUN_56501     hypothetical protein 
mis:MICPUN_56502     hypothetical protein 
mis:MICPUN_56506     SNF2 super family 
mis:MICPUN_56508     hypothetical protein 
mis:MICPUN_56513     hypothetical protein 
mis:MICPUN_56516     hypothetical protein 
mis:MICPUN_56522     hypothetical protein 
mis:MICPUN_56524     MAO; amine oxidase; K00276 primary-amine oxidase [EC:1.4.3.21] 
mis:MICPUN_56526     hypothetical protein 
mis:MICPUN_56538     hypothetical protein; K00464 all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [EC:1.13.11.75] 
mis:MICPUN_56539     phosphoglycerate mutase family protein 
mis:MICPUN_56542     hypothetical protein 
mis:MICPUN_56546     hypothetical protein; K06955 
mis:MICPUN_56550     condensin complex component; K06636 structural maintenance of chromosome 1 
mis:MICPUN_56551     hypothetical protein 
mis:MICPUN_56552     hypothetical protein 
mis:MICPUN_56553     hypothetical protein 
mis:MICPUN_56556     hypothetical protein 
mis:MICPUN_56557     hypothetical protein 
mis:MICPUN_56558     nicotinamidase/pyrazinamidase domain-containing protein 
mis:MICPUN_56559     hypothetical protein 
mis:MICPUN_56563     hypothetical protein; K12592 exosome complex protein LRP1 
mis:MICPUN_56565     hypothetical protein 
mis:MICPUN_56566     hypothetical protein 
mis:MICPUN_56568     POK; Vps52/Sac2 family protein 
mis:MICPUN_56569     CMV1A; CMV 1a interacting protein 1 
mis:MICPUN_56570     mitochondrial carrier family 
mis:MICPUN_56571     A2M; alpha-2 macroglobulin family-like protein; K06530 CD109 antigen 
mis:MICPUN_56574     hypothetical protein 
mis:MICPUN_56575     hypothetical protein 
mis:MICPUN_56580     hypothetical protein 
mis:MICPUN_56583     hypothetical protein 
mis:MICPUN_56586     hypothetical protein 
mis:MICPUN_56589     hypothetical protein 
mis:MICPUN_56590     hypothetical protein 
mis:MICPUN_56591     hypothetical protein; K07277 outer membrane protein insertion porin family 
mis:MICPUN_56598     fused protein 
mis:MICPUN_56599     hypothetical protein; K02726 20S proteasome subunit alpha 2 [EC:3.4.25.1] 
mis:MICPUN_56600     hypothetical protein 
mis:MICPUN_56601     hypothetical protein 
mis:MICPUN_56608     hypothetical protein 
mis:MICPUN_56609     hypothetical protein; K03246 translation initiation factor 3 subunit I 
mis:MICPUN_56610     DHC1.3; dynein heavy chain 
mis:MICPUN_56611     hypothetical protein 
mis:MICPUN_56613     hypothetical protein 
mis:MICPUN_56615     hypothetical protein; K14821 bud site selection protein 20 
mis:MICPUN_56617     set domain protein; K11426 SET and MYND domain-containing protein 
mis:MICPUN_56620     hypothetical protein 
mis:MICPUN_56622     hypothetical protein 
mis:MICPUN_56623     hypothetical protein 
mis:MICPUN_56624     hypothetical protein 
mis:MICPUN_56626     hypothetical protein 
mis:MICPUN_56628     hypothetical protein 
mis:MICPUN_56629     hypothetical protein 
mis:MICPUN_56631     hypothetical protein 
mis:MICPUN_56633     hypothetical protein 
mis:MICPUN_56634     hypothetical protein 
mis:MICPUN_56635     hypothetical protein 
mis:MICPUN_56636     hypothetical protein 
mis:MICPUN_56637     hypothetical protein 
mis:MICPUN_56638     hypothetical protein 
mis:MICPUN_56639     anion exchanger family 
mis:MICPUN_56640     hypothetical protein 
mis:MICPUN_56641     hypothetical protein; K08857 NIMA (never in mitosis gene a)-related kinase [EC:2.7.11.1] 
mis:MICPUN_56642     hypothetical protein 
mis:MICPUN_56643     hypothetical protein; K09256 NF-kappa-B inhibitor-like protein 1 
mis:MICPUN_56644     hypothetical protein 
mis:MICPUN_56645     hypothetical protein 
mis:MICPUN_56647     hypothetical protein 
mis:MICPUN_56648     hypothetical protein; K13165 splicing factor, arginine/serine-rich 12 
mis:MICPUN_56649     hypothetical protein 
mis:MICPUN_56651     APC3; anaphase promoting complex 3; K03350 anaphase-promoting complex subunit 3 
mis:MICPUN_56653     hypothetical protein 
mis:MICPUN_56654     formaldehyde dehydrogenase/S-formylglutathione hydrolase 
mis:MICPUN_56657     hypothetical protein 
mis:MICPUN_56659     hypothetical protein 
mis:MICPUN_56660     hypothetical protein; K12605 CCR4-NOT transcription complex subunit 2 
mis:MICPUN_56661     hypothetical protein 
mis:MICPUN_56662     hypothetical protein 
mis:MICPUN_56665     hypothetical protein 
mis:MICPUN_56666     hypothetical protein 
mis:MICPUN_56668     hypothetical protein 
mis:MICPUN_56672     hypothetical protein 
mis:MICPUN_56673     kinase/lysine decarboxylase 
mis:MICPUN_56674     hypothetical protein 
mis:MICPUN_56675     hypothetical protein 
mis:MICPUN_56677     hypothetical protein 
mis:MICPUN_56682     hypothetical protein 
mis:MICPUN_56685     hypothetical protein 
mis:MICPUN_56687     hypothetical protein; K09553 stress-induced-phosphoprotein 1 
mis:MICPUN_56688     hypothetical protein 
mis:MICPUN_56690     hypothetical protein 
mis:MICPUN_56691     hypothetical protein 
mis:MICPUN_56692     hypothetical protein; K17600 vacuolar protein sorting-associated protein 54 
mis:MICPUN_56695     hypothetical protein 
mis:MICPUN_56697     hypothetical protein; K14298 mRNA export factor 
mis:MICPUN_56698     hypothetical protein 
mis:MICPUN_56699     hypothetical protein 
mis:MICPUN_56703     hypothetical protein 
mis:MICPUN_56704     hypothetical protein 
mis:MICPUN_56706     hypothetical protein 
mis:MICPUN_56707     hypothetical protein 
mis:MICPUN_56708     hypothetical protein 
mis:MICPUN_56709     hypothetical protein 
mis:MICPUN_56710     hypothetical protein 
mis:MICPUN_56720     hypothetical protein 
mis:MICPUN_56721     condensin complex component; K06675 structural maintenance of chromosome 4 
mis:MICPUN_56723     hypothetical protein 
mis:MICPUN_56724     hypothetical protein 
mis:MICPUN_56725     aryl-alcohol dehydrogenase related protein 
mis:MICPUN_56728     hypothetical protein 
mis:MICPUN_56729     hypothetical protein 
mis:MICPUN_56730     xanthine/uracil/vitamin C permease 
mis:MICPUN_56731     hypothetical protein 
mis:MICPUN_56732     cysteine hydrolase 
mis:MICPUN_56733     cysteine hydrolase 
mis:MICPUN_56734     cytosine deaminase/metal dependent hydrolase 
mis:MICPUN_56735     hypothetical protein 
mis:MICPUN_56736     dioxygenase 
mis:MICPUN_56737     major facilitator superfamily 
mis:MICPUN_56738     major facilitator superfamily 
mis:MICPUN_56739     metal dependent hydrolase 
mis:MICPUN_56740     hypothetical protein 
mis:MICPUN_56741     myb family transcription factor 
mis:MICPUN_56742     C2 domain-containing protein 
mis:MICPUN_56743     hypothetical protein 
mis:MICPUN_56744     hypothetical protein 
mis:MICPUN_56745     hypothetical protein 
mis:MICPUN_56746     hypothetical protein 
mis:MICPUN_56748     hypothetical protein 
mis:MICPUN_56750     hypothetical protein 
mis:MICPUN_56751     hypothetical protein 
mis:MICPUN_56752     hypothetical protein 
mis:MICPUN_56754     hypothetical protein 
mis:MICPUN_56756     hypothetical protein 
mis:MICPUN_56758     hypothetical protein 
mis:MICPUN_56759     hypothetical protein 
mis:MICPUN_56760     annexin family 
mis:MICPUN_56761     hypothetical protein 
mis:MICPUN_56762     hypothetical protein 
mis:MICPUN_56765     hypothetical protein 
mis:MICPUN_56767     hypothetical protein 
mis:MICPUN_56768     hypothetical protein 
mis:MICPUN_56771     kinesin-like protein 
mis:MICPUN_56772     hypothetical protein 
mis:MICPUN_56773     hypothetical protein 
mis:MICPUN_56775     hypothetical protein 
mis:MICPUN_56776     hypothetical protein; K14396 polyadenylate-binding protein 2 
mis:MICPUN_56777     hypothetical protein 
mis:MICPUN_56778     hypothetical protein 
mis:MICPUN_56780     hypothetical protein 
mis:MICPUN_56781     hypothetical protein 
mis:MICPUN_56782     hypothetical protein 
mis:MICPUN_56784     hypothetical protein 
mis:MICPUN_56785     hypothetical protein 
mis:MICPUN_56787     YABBY like transcription factor 
mis:MICPUN_56788     hypothetical protein 
mis:MICPUN_56790     hypothetical protein 
mis:MICPUN_56794     hypothetical protein 
mis:MICPUN_56797     voltage-gated ion channel superfamily 
mis:MICPUN_56798     hypothetical protein 
mis:MICPUN_56808     hypothetical protein 
mis:MICPUN_56809     hypothetical protein 
mis:MICPUN_56811     Drug/Metabolite transporter superfamily 
mis:MICPUN_56812     hypothetical protein 
mis:MICPUN_56814     hypothetical protein 
