
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T01029
To: KEGG GENES
Hits: 7603 from 1 database
ID                   Definition
olu:OSTLU_24167      hypothetical protein 
olu:OSTLU_2417       hypothetical protein; K08835 serine/threonine-protein kinase OSR1/STK39 [EC:2.7.11.1] 
olu:OSTLU_24185      hypothetical protein 
olu:OSTLU_24186      hypothetical protein 
olu:OSTLU_24196      hypothetical protein 
olu:OSTLU_242        hypothetical protein; K06675 structural maintenance of chromosome 4 
olu:OSTLU_24208      hypothetical protein 
olu:OSTLU_24216      hypothetical protein 
olu:OSTLU_24223      hypothetical protein 
olu:OSTLU_24228      hypothetical protein 
olu:OSTLU_24233      hypothetical protein 
olu:OSTLU_24245      NCS1 family transporter: cytosine/purines/uracil/thiamine/allantoin 
olu:OSTLU_24253      hypothetical protein; K13412 calcium-dependent protein kinase [EC:2.7.11.1] 
olu:OSTLU_24256      hypothetical protein 
olu:OSTLU_24266      hypothetical protein 
olu:OSTLU_24271      hypothetical protein 
olu:OSTLU_24282      hypothetical protein 
olu:OSTLU_24295      hypothetical protein 
olu:OSTLU_24296      hypothetical protein 
olu:OSTLU_24310      hypothetical protein 
olu:OSTLU_24318      hypothetical protein; K00599 [EC:2.1.1.-] 
olu:OSTLU_24321      hypothetical protein 
olu:OSTLU_24322      hypothetical protein 
olu:OSTLU_24326      hypothetical protein 
olu:OSTLU_24341      hypothetical protein 
olu:OSTLU_24342      hypothetical protein 
olu:OSTLU_24349      hypothetical protein 
olu:OSTLU_24353      hypothetical protein 
olu:OSTLU_24368      hypothetical protein 
olu:OSTLU_24369      hypothetical protein 
olu:OSTLU_24370      hypothetical protein 
olu:OSTLU_24382      hypothetical protein; K05236 coatomer protein complex, subunit alpha (xenin) 
olu:OSTLU_24383      hypothetical protein 
olu:OSTLU_24393      hypothetical protein 
olu:OSTLU_24399      SSS family transporter: sodium ion/solute 
olu:OSTLU_24407      hypothetical protein 
olu:OSTLU_24408      hypothetical protein 
olu:OSTLU_24410      hypothetical protein 
olu:OSTLU_24412      hypothetical protein 
olu:OSTLU_24424      hypothetical protein; K17906 autophagy-related protein 2 
olu:OSTLU_24440      hypothetical protein 
olu:OSTLU_24443      HAC3501; hypothetical protein; K04498 E1A/CREB-binding protein [EC:2.3.1.48] 
olu:OSTLU_24450      hypothetical protein; K11664 vacuolar protein sorting-associated protein 72 
olu:OSTLU_24457      hypothetical protein; K12391 AP-1 complex subunit gamma-1 
olu:OSTLU_24461      hypothetical protein 
olu:OSTLU_24470      hypothetical protein 
olu:OSTLU_24476      hypothetical protein 
olu:OSTLU_24477      TPR4a; TRP-containing protein 
olu:OSTLU_24484      hypothetical protein 
olu:OSTLU_24487      hypothetical protein 
olu:OSTLU_24489      hypothetical protein 
olu:OSTLU_24493      hypothetical protein 
olu:OSTLU_24496      hypothetical protein; K01897 long-chain acyl-CoA synthetase [EC:6.2.1.3] 
olu:OSTLU_24498      hypothetical protein 
olu:OSTLU_24500      hypothetical protein; K10683 BRCA1-associated RING domain protein 1 [EC:6.3.2.19] 
olu:OSTLU_24501      hypothetical protein 
olu:OSTLU_24507      hypothetical protein 
olu:OSTLU_24508      hypothetical protein 
olu:OSTLU_24511      hypothetical protein 
olu:OSTLU_24513      hypothetical protein 
olu:OSTLU_24516      hypothetical protein 
olu:OSTLU_24522      hypothetical protein 
olu:OSTLU_24530      hypothetical protein; K14411 RNA-binding protein Musashi 
olu:OSTLU_24535      hypothetical protein; K01647 citrate synthase [EC:2.3.3.1] 
olu:OSTLU_24547      hypothetical protein 
olu:OSTLU_24549      hypothetical protein 
olu:OSTLU_24552      hypothetical protein; K11364 SAGA-associated factor 29 
olu:OSTLU_24559      hypothetical protein 
olu:OSTLU_24577      hypothetical protein 
olu:OSTLU_2458       PPR4; pentatrichopeptide repeat (PPR) protein 
olu:OSTLU_24583      hypothetical protein 
olu:OSTLU_24586      hypothetical protein 
olu:OSTLU_24594      hypothetical protein 
olu:OSTLU_24600      hypothetical protein; K00100 [EC:1.1.1.-] 
olu:OSTLU_24607      hypothetical protein 
olu:OSTLU_24608      hypothetical protein 
olu:OSTLU_24612      CLPB1; chaperone, Hsp100 family, ClpB-type; K03695 ATP-dependent Clp protease ATP-binding subunit Cl 
olu:OSTLU_24618      hypothetical protein; K14318 nuclear pore complex protein Nup88 
olu:OSTLU_24625      hypothetical protein 
olu:OSTLU_24628      hypothetical protein 
olu:OSTLU_24632      hypothetical protein 
olu:OSTLU_24634      hypothetical protein 
olu:OSTLU_24646      hypothetical protein 
olu:OSTLU_24651      hypothetical protein; K10577 ubiquitin-conjugating enzyme E2 I [EC:6.3.2.19] 
olu:OSTLU_24669      hypothetical protein; K12830 splicing factor 3B subunit 3 
olu:OSTLU_24671      hypothetical protein; K00026 malate dehydrogenase [EC:1.1.1.37] 
olu:OSTLU_24673      hypothetical protein; K06110 exocyst complex component 3 
olu:OSTLU_24679      hypothetical protein 
olu:OSTLU_24687      hypothetical protein 
olu:OSTLU_24709      hypothetical protein 
olu:OSTLU_24740      hypothetical protein 
olu:OSTLU_24745      hypothetical protein 
olu:OSTLU_24759      hypothetical protein 
olu:OSTLU_24762      hypothetical protein 
olu:OSTLU_24764      hypothetical protein 
olu:OSTLU_24766      F-ATPase family transporter: protons (chloroplast); K02115 F-type H+-transporting ATPase subunit gam 
olu:OSTLU_24771      hypothetical protein; K01868 threonyl-tRNA synthetase [EC:6.1.1.3] 
olu:OSTLU_24784      hypothetical protein 
olu:OSTLU_24827      hypothetical protein 
olu:OSTLU_24833      hypothetical protein 
olu:OSTLU_2484       hypothetical protein; K09580 protein disulfide-isomerase A1 [EC:5.3.4.1] 
olu:OSTLU_24843      CMS; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (4-diphosphocytidyl-2C-methyl-D-erythr 
olu:OSTLU_24848      hypothetical protein 
olu:OSTLU_24852      hypothetical protein 
olu:OSTLU_24854      HIRA3501; hypothetical protein; K11293 protein HIRA/HIR1 
olu:OSTLU_24859      hypothetical protein 
olu:OSTLU_24874      hypothetical protein 
olu:OSTLU_24879      PPR5; pentatrichopeptide repeat (PPR) protein 
olu:OSTLU_24881      hypothetical protein 
olu:OSTLU_24883      hypothetical protein 
olu:OSTLU_24885      hypothetical protein; K08867 WNK lysine deficient protein kinase [EC:2.7.11.1] 
olu:OSTLU_24893      hypothetical protein 
olu:OSTLU_24899      hypothetical protein 
olu:OSTLU_249        hypothetical protein 
olu:OSTLU_24902      hypothetical protein; K00278 L-aspartate oxidase [EC:1.4.3.16] 
olu:OSTLU_24906      hypothetical protein 
olu:OSTLU_2491       hypothetical protein; K12847 U4/U6.U5 tri-snRNP-associated protein 2 
olu:OSTLU_24914      hypothetical protein 
olu:OSTLU_24915      hypothetical protein 
olu:OSTLU_24922      hypothetical protein 
olu:OSTLU_24923      hypothetical protein 
olu:OSTLU_24924      hypothetical protein 
olu:OSTLU_24928      hypothetical protein 
olu:OSTLU_24940      CGE1; chloroplast GrpE-like protein; K03687 molecular chaperone GrpE 
olu:OSTLU_24961      hypothetical protein 
olu:OSTLU_24969      hypothetical protein; K10884 ATP-dependent DNA helicase 2 subunit 1 
olu:OSTLU_24970      hypothetical protein; K06171 nicastrin 
olu:OSTLU_24974      hypothetical protein 
olu:OSTLU_24976      hypothetical protein 
olu:OSTLU_24978      ELIP8; possible early light inducible protein 
olu:OSTLU_24979      hypothetical protein 
olu:OSTLU_24984      hypothetical protein 
olu:OSTLU_24989      hypothetical protein; K01803 triosephosphate isomerase (TIM) [EC:5.3.1.1] 
olu:OSTLU_2500       hypothetical protein 
olu:OSTLU_25000      hypothetical protein 
olu:OSTLU_25015      hypothetical protein 
olu:OSTLU_25031      hypothetical protein 
olu:OSTLU_2504       hypothetical protein; K08282 non-specific serine/threonine protein kinase [EC:2.7.11.1] 
olu:OSTLU_25043      hypothetical protein 
olu:OSTLU_25047      hypothetical protein; K08832 serine/threonine-protein kinase SRPK3 [EC:2.7.11.1] 
olu:OSTLU_25048      ClpR1; chloroplast Clp protease, subunit of ClpP peptidase complex; K01358 ATP-dependent Clp proteas 
olu:OSTLU_25061      hypothetical protein 
olu:OSTLU_25062      hypothetical protein 
olu:OSTLU_25066      hypothetical protein 
olu:OSTLU_25071      hypothetical protein 
olu:OSTLU_25081      hypothetical protein 
olu:OSTLU_25083      hypothetical protein 
olu:OSTLU_25086      hypothetical protein 
olu:OSTLU_25087      hypothetical protein 
olu:OSTLU_25091      hypothetical protein 
olu:OSTLU_25095      hypothetical protein 
olu:OSTLU_25096      hypothetical protein; K15889 prenylcysteine alpha-carboxyl methylesterase [EC:3.1.1.-] 
olu:OSTLU_25099      hypothetical protein 
olu:OSTLU_25104      hypothetical protein 
olu:OSTLU_25107      MC family transporter: dicarboxylate/tricarboxylate; K15104 solute carrier family 25 (mitochondrial  
olu:OSTLU_25113      hypothetical protein; K03515 DNA repair protein REV1 [EC:2.7.7.-] 
olu:OSTLU_25116      FNT family transporter: formate/nitrite 
olu:OSTLU_25132      hypothetical protein 
olu:OSTLU_25140      hypothetical protein 
olu:OSTLU_25149      hypothetical protein 
olu:OSTLU_25151      hypothetical protein 
olu:OSTLU_25152      hypothetical protein; K14415 tRNA-splicing ligase RtcB [EC:6.5.1.3] 
olu:OSTLU_25153      hypothetical protein 
olu:OSTLU_25162      hypothetical protein 
olu:OSTLU_25186      hypothetical protein 
olu:OSTLU_25190      hypothetical protein; K14288 exportin-T 
olu:OSTLU_25192      hypothetical protein; K00688 starch phosphorylase [EC:2.4.1.1] 
olu:OSTLU_25194      hypothetical protein 
olu:OSTLU_25198      hypothetical protein 
olu:OSTLU_25201      hypothetical protein 
olu:OSTLU_25206      SDG3510; hypothetical protein 
olu:OSTLU_25207      hypothetical protein 
olu:OSTLU_2522       AAA family transporter: ADP/ATP (chloroplast); K03301 ATP:ADP antiporter, AAA family 
olu:OSTLU_25220      hypothetical protein 
olu:OSTLU_25231      hypothetical protein 
olu:OSTLU_25246      hypothetical protein 
olu:OSTLU_25248      hypothetical protein 
olu:OSTLU_2525       hypothetical protein; K14833 nucleolar complex protein 2 
olu:OSTLU_25255      hypothetical protein 
olu:OSTLU_25262      hypothetical protein 
olu:OSTLU_25275      hypothetical protein 
olu:OSTLU_25282      SIR1; sulfite reductase; K00392 sulfite reductase (ferredoxin) [EC:1.8.7.1] 
olu:OSTLU_25291      MIP family transporter: water channel 
olu:OSTLU_25292      PPR6; pentatrichopeptide repeat (PPR) protein 
olu:OSTLU_2530       hypothetical protein; K03514 DNA polymerase sigma [EC:2.7.7.7] 
olu:OSTLU_25301      hypothetical protein 
olu:OSTLU_25332      hypothetical protein 
olu:OSTLU_25333      hypothetical protein 
olu:OSTLU_25349      hypothetical protein 
olu:OSTLU_25352      hypothetical protein 
olu:OSTLU_25364      hypothetical protein 
olu:OSTLU_25372      hypothetical protein 
olu:OSTLU_25378      hypothetical protein 
olu:OSTLU_25379      hypothetical protein 
olu:OSTLU_25387      hypothetical protein 
olu:OSTLU_25388      hypothetical protein 
olu:OSTLU_2540       hypothetical protein 
olu:OSTLU_25402      hypothetical protein 
olu:OSTLU_25406      hypothetical protein 
olu:OSTLU_25431      ZIP family transporter: zinc ion 
olu:OSTLU_25439      hypothetical protein; K03128 transcription initiation factor TFIID subunit 2 
olu:OSTLU_25440      hypothetical protein 
olu:OSTLU_25441      PPR3_13; pentatrichopeptide repeat (PPR) protein 
olu:OSTLU_25460      hypothetical protein 
olu:OSTLU_25461      hypothetical protein 
olu:OSTLU_25463      hypothetical protein; K09499 T-complex protein 1 subunit eta 
olu:OSTLU_25467      hypothetical protein 
olu:OSTLU_25469      hypothetical protein 
olu:OSTLU_25476      hypothetical protein 
olu:OSTLU_25482      hypothetical protein 
olu:OSTLU_25485      hypothetical protein 
olu:OSTLU_25487      hypothetical protein 
olu:OSTLU_25489      hypothetical protein 
olu:OSTLU_25493      hypothetical protein 
olu:OSTLU_25504      hypothetical protein 
olu:OSTLU_25507      hypothetical protein 
olu:OSTLU_25512      hypothetical protein 
olu:OSTLU_25519      hypothetical protein 
olu:OSTLU_25523      hypothetical protein 
olu:OSTLU_25531      hypothetical protein 
olu:OSTLU_25533      hypothetical protein 
olu:OSTLU_25537      hypothetical protein 
olu:OSTLU_25547      hypothetical protein 
olu:OSTLU_25549      hypothetical protein 
olu:OSTLU_25556      SDG3524; hypothetical protein 
olu:OSTLU_25561      CPG3501; hypothetical protein; K06678 condensin complex subunit 3 
olu:OSTLU_25566      HMGB3503; hypothetical protein; K11295 high mobility group protein B2 
olu:OSTLU_25572      hypothetical protein 
olu:OSTLU_25591      hypothetical protein 
olu:OSTLU_25601      hypothetical protein 
olu:OSTLU_25613      hypothetical protein 
olu:OSTLU_25622      hypothetical protein 
olu:OSTLU_25624      hypothetical protein 
olu:OSTLU_25626      hypothetical protein 
olu:OSTLU_25632      AAAP family transporter: amino acid 
olu:OSTLU_25634      hypothetical protein 
olu:OSTLU_25644      hypothetical protein 
olu:OSTLU_25645      hypothetical protein 
olu:OSTLU_25650      hypothetical protein; K05302 SET domain-containing protein 6 
olu:OSTLU_25653      hypothetical protein 
olu:OSTLU_25654      hypothetical protein 
olu:OSTLU_25655      hypothetical protein 
olu:OSTLU_25657      HSP22a; 22-kDa heat-shock protein 
olu:OSTLU_25663      hypothetical protein 
olu:OSTLU_25671      hypothetical protein 
olu:OSTLU_25681      hypothetical protein 
olu:OSTLU_25682      hypothetical protein 
olu:OSTLU_25702      hypothetical protein 
olu:OSTLU_25703      hypothetical protein 
olu:OSTLU_25709      SDG3507; hypothetical protein 
olu:OSTLU_25711      hypothetical protein 
olu:OSTLU_25712      hypothetical protein 
olu:OSTLU_25714      hypothetical protein 
olu:OSTLU_25721      hypothetical protein 
olu:OSTLU_25726      hypothetical protein 
olu:OSTLU_25730      hypothetical protein 
olu:OSTLU_25732      hypothetical protein 
olu:OSTLU_25740      MC family transporter: phosphate; K15102 solute carrier family 25 (mitochondrial phosphate transport 
olu:OSTLU_25744      hypothetical protein 
olu:OSTLU_25752      hypothetical protein 
olu:OSTLU_25775      hypothetical protein 
olu:OSTLU_25777      hypothetical protein 
olu:OSTLU_25780      hypothetical protein 
olu:OSTLU_25783      hypothetical protein 
olu:OSTLU_25785      DMT3503; hypothetical protein 
olu:OSTLU_25786      hypothetical protein 
olu:OSTLU_25788      hypothetical protein 
olu:OSTLU_25793      hypothetical protein 
olu:OSTLU_25794      hypothetical protein 
olu:OSTLU_25795      hypothetical protein 
olu:OSTLU_25801      hypothetical protein 
olu:OSTLU_25808      hypothetical protein 
olu:OSTLU_25814      hypothetical protein 
olu:OSTLU_25817      hypothetical protein 
olu:OSTLU_25819      hypothetical protein; K14832 ribosome biogenesis protein MAK21 
olu:OSTLU_25825      hypothetical protein 
olu:OSTLU_25826      PAFD3501; hypothetical protein; K15178 RNA polymerase-associated protein RTF1 
olu:OSTLU_2583       hypothetical protein 
olu:OSTLU_25832      AEC family transporter: auxin efflux 
olu:OSTLU_25840      hypothetical protein; K03841 fructose-1,6-bisphosphatase I [EC:3.1.3.11] 
olu:OSTLU_25847      hypothetical protein 
olu:OSTLU_25853      hypothetical protein 
olu:OSTLU_25858      hypothetical protein 
olu:OSTLU_25861      hypothetical protein; K03004 DNA-directed RNA polymerase I subunit RPA43 
olu:OSTLU_25867      hypothetical protein 
olu:OSTLU_25869      hypothetical protein 
olu:OSTLU_25876      hypothetical protein 
olu:OSTLU_25878      hypothetical protein 
olu:OSTLU_25883      hypothetical protein 
olu:OSTLU_25890      hypothetical protein 
olu:OSTLU_25904      hypothetical protein 
olu:OSTLU_25905      hypothetical protein 
olu:OSTLU_25908      hypothetical protein; K09495 T-complex protein 1 subunit gamma 
olu:OSTLU_25918      hypothetical protein 
olu:OSTLU_25919      hypothetical protein 
olu:OSTLU_25920      hypothetical protein; K03128 transcription initiation factor TFIID subunit 2 
olu:OSTLU_25921      hypothetical protein 
olu:OSTLU_25928      hypothetical protein 
olu:OSTLU_25941      hypothetical protein; K02180 cell cycle arrest protein BUB3 
olu:OSTLU_25942      hypothetical protein 
olu:OSTLU_25943      hypothetical protein 
olu:OSTLU_2596       hypothetical protein 
olu:OSTLU_25961      hypothetical protein 
olu:OSTLU_2597       hypothetical protein; K08866 serine/threonine-protein kinase TTK/MPS1 [EC:2.7.12.1] 
olu:OSTLU_25973      hypothetical protein 
olu:OSTLU_25974      hypothetical protein 
olu:OSTLU_25982      hypothetical protein 
olu:OSTLU_25987      hypothetical protein 
olu:OSTLU_25989      hypothetical protein 
olu:OSTLU_25994      hypothetical protein 
olu:OSTLU_25995      hypothetical protein 
olu:OSTLU_25997      CPN60C; chaperonin 60, mitochondrial; K04077 chaperonin GroEL 
olu:OSTLU_25999      hypothetical protein; K13179 ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13] 
olu:OSTLU_26000      hypothetical protein 
olu:OSTLU_26006      hypothetical protein 
olu:OSTLU_26008      hypothetical protein; K15445 tRNA (guanine9-N1)-methyltransferase [EC:2.1.1.221] 
olu:OSTLU_26009      hypothetical protein 
olu:OSTLU_26010      HSP90D; TRAP1, Heat Shock Protein 90; K09488 TNF receptor-associated protein 1 
olu:OSTLU_26012      hypothetical protein 
olu:OSTLU_26014      hypothetical protein 
olu:OSTLU_26018      IISP family transporter: Signal recognition particle 54 kDa protein (SRP54); K03106 signal recogniti 
